C#,Mw,HLB,EO,Conc,pH,IE,pH_original,medium
3.841584044466223,0.05545531413767212,0.2874767836900622,0.0764381320490404,-0.47169813958529405,0.12138791297151083,20.331200000000003,4.9,NaCl
-0.3303449585303107,-0.6407010619224884,0.1946596273434669,-0.510705263636517,-0.47169813958529405,-0.9080927840616833,53.4336,0.5,HCl
-0.24158051165804403,1.531568784789933e-16,-6.595055619598275e-16,-1.3906349155129701e-16,-0.47169813958529405,-0.9080927840616833,33.39,0.5,HCl
-1.040460533508444,-0.480723181599036,-1.5688663432418435,-0.5498481566822209,-0.7237696321679115,-0.9080927840616833,21.36265,0.5,HCl
-1.040460533508444,0.4286247697132202,-2.125769281321415,-1.3906349155129701e-16,-0.19161870338238576,1.899581844210664,79.68,12.5,CPS
-0.24158051165804403,-0.7346670168914217,-0.7149485048531669,-0.7064197288650362,-0.19161870338238576,1.899581844210664,22.2156,12.5,CPS
-1.040460533508444,-0.2112867515805897,1.6797341288889913,-0.31499079840799793,-0.47169813958529405,-0.9080927840616833,80.04775000000001,0.5,HCl
0.5572995101923559,-0.1617778075647002,0.9000700155775911,0.0764381320490404,-0.19161870338238576,1.899581844210664,56.083499999999994,12.5,CPS
-1.040460533508444,1.1358953985116418,0.1018424709968716,-1.3906349155129701e-16,2.0490167862408804,0.12138791297151083,48.213,4.9,NaCl
-1.040460533508444,1.9778842423192862,2.1438199106219678,2.503297500882678,-0.19161870338238576,1.899581844210664,-16.586650000000002,12.5,CPS
-1.040460533508444,4.066016574962245,2.1438199106219678,4.617013725350684,-0.7237696321679115,-0.9080927840616833,27.8998,0.5,HCl
0.2022417227032893,-0.6036535527949521,0.2874767836900622,-1.3906349155129701e-16,-0.47169813958529405,-0.9080927840616833,86.73389999999999,0.5,HCl
0.024712828958755973,-0.6321127757156505,0.1946596273434669,-0.510705263636517,-0.47169813958529405,-0.9080927840616833,85.16205,0.5,HCl
-0.15281606478577736,-0.7080601694271,-0.009538116619042658,-0.5889910497279247,2.0490167862408804,0.12138791297151083,30.27,4.9,NaCl
-0.06405161791351069,-0.6595616120237797,0.26891335242074316,-0.530276710159369,-0.7237696321679115,-0.9080927840616833,83.28,0.5,HCl
-1.5767733229713105e-16,-0.7390453588792214,-0.8263290924690812,-0.6477053892964805,2.0490167862408804,0.12138791297151083,22.57,4.9,NaCl
-0.24158051165804403,-0.7346670168914217,-0.7149485048531669,-0.7064197288650362,-0.7237696321679115,-0.9080927840616833,37.5804,0.5,HCl
0.4685350633200893,-0.39273534742113714,0.6773088403457626,-0.21713356579373833,-0.47169813958529405,-0.9080927840616833,79.63980000000001,0.5,HCl
0.4685350633200893,0.4232360411128513,1.4012826598492054,0.859295992963117,-0.19161870338238576,1.899581844210664,93.09960000000001,12.5,CPS
0.823592850809156,1.531568784789933e-16,-6.595055619598275e-16,-1.3906349155129701e-16,-0.47169813958529405,-0.9080927840616833,18.863999999999997,0.5,HCl
-1.5767733229713105e-16,0.11776248857943783,1.0300140344628244,0.46786706250607873,-0.47169813958529405,-0.9080927840616833,73.758,0.5,HCl
-0.15281606478577736,-0.7082959263033661,0.009025314650276332,-0.5889910497279247,-0.47169813958529405,-0.9080927840616833,84.28644999999999,0.5,HCl
-1.5767733229713105e-16,-0.3473521487399051,0.9186334468469098,-0.11927633317947875,-0.47169813958529405,0.12138791297151083,12.293,4.9,NaCl
-1.5767733229713105e-16,1.531568784789933e-16,0.009025314650276332,-1.3906349155129701e-16,-0.47169813958529405,-0.9080927840616833,88.94305,0.5,HCl
-1.040460533508444,3.392425499916129,1.6797341288889913,3.0121551104768276,2.0490167862408804,0.12138791297151083,40.068650000000005,4.9,NaCl
-1.040460533508444,1.2369340597685592,0.2874767836900622,-1.3906349155129701e-16,2.0490167862408804,0.12138791297151083,32.75,4.9,NaCl
3.841584044466223,2.4291902626001836,1.0300140344628244,3.207869575705347,-0.47169813958529405,0.12138791297151083,60.6078,4.9,NaCl
0.4685350633200893,0.4232360411128513,1.4012826598492054,0.859295992963117,2.0490167862408804,0.12138791297151083,39.996,4.9,NaCl
0.5572995101923559,-0.6827163052284899,-0.7335119361224859,-0.6085624962507766,-0.7237696321679115,-0.9080927840616833,23.5616,0.5,HCl
3.841584044466223,0.05545531413767212,0.2874767836900622,0.0764381320490404,2.0490167862408804,0.12138791297151083,12.9301,4.9,NaCl
-1.5767733229713105e-16,-0.3473521487399051,0.9186334468469098,-0.11927633317947875,2.0490167862408804,0.12138791297151083,30.0295,4.9,NaCl
0.4685350633200893,0.4232360411128513,1.4012826598492054,0.859295992963117,-0.47169813958529405,0.12138791297151083,44.5599,4.9,NaCl
-1.040460533508444,-0.1776071978282839,-1.754500655935034,-1.3906349155129701e-16,-0.19161870338238576,1.899581844210664,91.49,12.5,CPS
-0.06405161791351069,-0.6595616120237797,0.26891335242074316,-0.530276710159369,2.0490167862408804,0.12138791297151083,38.09,4.9,NaCl
-1.5767733229713105e-16,0.3781054390847616,-1.0119634051622717,-1.3906349155129701e-16,-0.47169813958529405,-0.9080927840616833,82.4,0.5,HCl
-0.15281606478577736,-0.7602213783009837,-0.8077656611997622,-0.6574911125579065,-0.19161870338238576,1.899581844210664,76.68632000000001,12.5,CPS
-1.040460533508444,1.9778842423192862,2.1438199106219678,2.503297500882678,-0.47169813958529405,0.12138791297151083,6.57695,4.9,NaCl
-1.040460533508444,4.066016574962245,2.1438199106219678,4.617013725350684,2.0490167862408804,0.12138791297151083,28.62615,4.9,NaCl
0.11347727583102264,1.531568784789933e-16,-6.595055619598275e-16,-1.3906349155129701e-16,2.0490167862408804,0.12138791297151083,91.29,4.9,NaCl
-0.24158051165804403,1.531568784789933e-16,-6.595055619598275e-16,-1.3906349155129701e-16,-0.47169813958529405,0.12138791297151083,-30.33,4.9,NaCl
-1.040460533508444,-0.1776071978282839,0.4731110963832527,-0.510705263636517,-0.7237696321679115,-0.9080927840616833,13.26335,0.5,HCl
0.4685350633200893,1.531568784789933e-16,-1.3832320305486527,-1.3906349155129701e-16,2.0490167862408804,0.12138791297151083,23.651149999999998,4.9,NaCl
-0.06405161791351069,1.531568784789933e-16,-1.1975977178554622,-1.3906349155129701e-16,-0.7237696321679115,-0.9080927840616833,58.49,0.5,HCl
0.4685350633200893,-0.7070497828145309,-1.5131760494338864,-0.7064197288650362,2.0490167862408804,0.12138791297151083,46.06,4.9,NaCl
-1.040460533508444,-0.00920942906675499,-1.0119634051622717,-1.3906349155129701e-16,-0.7237696321679115,-0.9080927840616833,68.79,0.5,HCl
-0.06405161791351069,-0.6595616120237797,0.26891335242074316,-0.530276710159369,-0.19161870338238576,1.899581844210664,48.12,12.5,CPS
-1.040460533508444,1.2369340597685592,0.2874767836900622,-1.3906349155129701e-16,-0.47169813958529405,0.12138791297151083,-17.9,4.9,NaCl
-1.5767733229713105e-16,-0.7390453588792214,-0.8263290924690812,-0.6477053892964805,-0.47169813958529405,-0.9080927840616833,88.97,0.5,HCl
0.11347727583102264,-0.6799882613745533,-0.02810154788836165,-0.5694196032050728,2.0490167862408804,0.12138791297151083,24.894899999999996,4.9,NaCl
-1.040460533508444,1.102215844759336,-0.8263290924690812,-0.31499079840799793,-0.7237696321679115,-0.9080927840616833,70.1674,0.5,HCl
0.11347727583102264,-0.7690033219418974,-1.6245566370498004,-0.6868482823421843,-0.47169813958529405,-0.9080927840616833,56.37357,0.5,HCl
-1.040460533508444,0.4286247697132202,-2.125769281321415,-1.3906349155129701e-16,-0.7237696321679115,-0.9080927840616833,70.78,0.5,HCl
-1.5767733229713105e-16,-0.7390453588792214,-0.8263290924690812,-0.6477053892964805,-0.7237696321679115,-0.9080927840616833,42.83,0.5,HCl
-1.040460533508444,1.102215844759336,-0.8263290924690812,-0.31499079840799793,-0.19161870338238576,1.899581844210664,88.0376,12.5,CPS
0.2022417227032893,-0.6036535527949521,0.2874767836900622,-1.3906349155129701e-16,2.0490167862408804,0.12138791297151083,31.5414,4.9,NaCl
0.4685350633200893,-0.39273534742113714,0.6773088403457626,-0.21713356579373833,-0.7237696321679115,-0.9080927840616833,68.70474999999999,0.5,HCl
0.11347727583102264,-0.3392690558393517,0.9186334468469098,-0.09970488665662683,-0.47169813958529405,-0.9080927840616833,85.12225000000001,0.5,HCl
-1.040460533508444,1.8094864735577574,0.1018424709968716,-1.3906349155129701e-16,-0.47169813958529405,-0.9080927840616833,82.38,0.5,HCl
0.5572995101923559,-0.40999611871919384,0.4731110963832527,-0.31499079840799793,-0.7237696321679115,-0.9080927840616833,37.1,0.5,HCl
-0.24158051165804403,-0.40032769554396563,-6.595055619598275e-16,-1.3906349155129701e-16,-0.19161870338238576,1.899581844210664,63.138000000000005,12.5,CPS
-1.040460533508444,-0.8303169495479701,-0.7706387986611238,-0.6868482823421843,-0.47169813958529405,0.12138791297151083,-4.59,4.9,NaCl
-1.040460533508444,-0.8303169495479701,-0.7706387986611238,-0.6868482823421843,-0.47169813958529405,-0.9080927840616833,5.725,0.5,HCl
-0.24158051165804403,-0.40032769554396563,-6.595055619598275e-16,-1.3906349155129701e-16,2.0490167862408804,0.12138791297151083,13.498,4.9,NaCl
-0.24158051165804403,1.531568784789933e-16,-6.595055619598275e-16,-1.3906349155129701e-16,-0.47169813958529405,0.12138791297151083,22.73,4.9,NaCl
0.024712828958755973,-0.4376133527960846,0.7886894279616765,-0.31499079840799793,-0.47169813958529405,0.12138791297151083,-20.713,4.9,NaCl
-1.040460533508444,-0.2112867515805897,1.6797341288889913,-0.31499079840799793,-0.7237696321679115,-0.9080927840616833,28.1386,0.5,HCl
0.5572995101923559,-0.6827163052284899,-0.7335119361224859,-0.6085624962507766,2.0490167862408804,0.12138791297151083,42.267599999999995,4.9,NaCl
-1.5767733229713105e-16,0.11776248857943783,1.0300140344628244,0.46786706250607873,-0.7237696321679115,-0.9080927840616833,70.015,0.5,HCl
-0.24158051165804403,-0.7346670168914217,-0.7149485048531669,-0.7064197288650362,2.0490167862408804,0.12138791297151083,45.836999999999996,4.9,NaCl
-0.15281606478577736,-0.760219694323296,-0.8077656611997622,-0.6477053892964805,-0.47169813958529405,0.12138791297151083,6.776419999999999,4.9,NaCl
-1.040460533508444,4.066016574962245,2.1438199106219678,4.617013725350684,-0.19161870338238576,1.899581844210664,-51.4017,12.5,CPS
0.4685350633200893,1.531568784789933e-16,-1.3832320305486527,-1.3906349155129701e-16,-0.19161870338238576,1.899581844210664,76.98315000000001,12.5,CPS
-1.040460533508444,-0.2112867515805897,1.6797341288889913,-0.31499079840799793,2.0490167862408804,0.12138791297151083,11.85045,4.9,NaCl
3.841584044466223,0.05545531413767212,0.1018424709968716,0.0764381320490404,-0.47169813958529405,-0.9080927840616833,83.67949999999999,0.5,HCl
0.4685350633200893,-0.6004371554116069,0.1018424709968716,-0.49113381711366516,-0.7237696321679115,-0.9080927840616833,50.71515,0.5,HCl
-0.15281606478577736,-0.7082959263033661,0.009025314650276332,-0.5889910497279247,-0.19161870338238576,1.899581844210664,-25.3725,12.5,CPS
0.024712828958755973,-0.4376133527960846,0.7886894279616765,-0.31499079840799793,-0.7237696321679115,-0.9080927840616833,38.661,0.5,HCl
-0.3303449585303107,-0.33724828261421336,0.9000700155775911,-0.11927633317947875,-0.47169813958529405,0.12138791297151083,0.784,4.9,NaCl
0.5572995101923559,-0.6827163052284899,-0.7335119361224859,-0.6085624962507766,-0.47169813958529405,0.12138791297151083,20.24825,4.9,NaCl
-1.040460533508444,3.392425499916129,1.6797341288889913,3.0121551104768276,-0.47169813958529405,0.12138791297151083,15.054350000000001,4.9,NaCl
0.11347727583102264,-0.3392690558393517,0.9186334468469098,-0.09970488665662683,-0.19161870338238576,1.899581844210664,8.24855,12.5,CPS
0.4685350633200893,-0.7070497828145309,-1.5131760494338864,-0.7064197288650362,-0.19161870338238576,1.899581844210664,29.49,12.5,CPS
-0.3303449585303107,-0.6407010619224884,0.1946596273434669,-0.510705263636517,-0.47169813958529405,0.12138791297151083,4.6592,4.9,NaCl
-1.040460533508444,0.2602270009516913,-1.476049186895248,-0.5498481566822209,-0.19161870338238576,1.899581844210664,88.02765,12.5,CPS
0.024712828958755973,1.531568784789933e-16,-6.595055619598275e-16,-1.3906349155129701e-16,-0.7237696321679115,-0.9080927840616833,31.0788,0.5,HCl
-1.040460533508444,-0.8303169495479701,-0.7706387986611238,-0.6868482823421843,-0.7237696321679115,-0.9080927840616833,18.675,0.5,HCl
-1.040460533508444,1.1358953985116418,0.1018424709968716,-1.3906349155129701e-16,-0.19161870338238576,1.899581844210664,83.4273,12.5,CPS
0.4685350633200893,-0.02183926172386966,1.011450603193505,0.2721525972775596,-0.47169813958529405,-0.9080927840616833,73.1922,0.5,HCl
0.11347727583102264,-0.6799882613745533,-0.02810154788836165,-0.5694196032050728,-0.47169813958529405,0.12138791297151083,13.0146,4.9,NaCl
-1.5767733229713105e-16,0.3781054390847616,-1.0119634051622717,-1.3906349155129701e-16,-0.7237696321679115,-0.9080927840616833,70.77,0.5,HCl
-1.040460533508444,0.4286247697132202,-2.125769281321415,-1.3906349155129701e-16,-0.47169813958529405,-0.9080927840616833,83.87,0.5,HCl
0.4685350633200893,1.531568784789933e-16,-1.3832320305486527,-1.3906349155129701e-16,-0.47169813958529405,-0.9080927840616833,88.08735,0.5,HCl
0.2022417227032893,-0.6036535527949521,0.2874767836900622,-1.3906349155129701e-16,-0.47169813958529405,0.12138791297151083,-15.978600000000002,4.9,NaCl
3.841584044466223,0.05545531413767212,0.1018424709968716,0.0764381320490404,-0.7237696321679115,-0.9080927840616833,76.615,0.5,HCl
0.11347727583102264,-0.6799882613745533,-0.02810154788836165,-0.5694196032050728,-0.47169813958529405,-0.9080927840616833,81.3512,0.5,HCl
0.024712828958755973,-0.6321127757156505,0.1946596273434669,-0.510705263636517,-0.47169813958529405,0.12138791297151083,42.95415,4.9,NaCl
-1.040460533508444,-0.2112867515805897,1.6797341288889913,-0.31499079840799793,-0.19161870338238576,1.899581844210664,32.42705,12.5,CPS
0.4685350633200893,-0.6004371554116069,0.1018424709968716,-0.49113381711366516,2.0490167862408804,0.12138791297151083,50.0286,4.9,NaCl
-1.040460533508444,1.1358953985116418,0.1018424709968716,-1.3906349155129701e-16,-0.47169813958529405,-0.9080927840616833,81.7443,0.5,HCl
-0.15281606478577736,-0.7080601694271,-0.009538116619042658,-0.5889910497279247,-0.7237696321679115,-0.9080927840616833,66.51,0.5,HCl
-0.15281606478577736,-0.7082959263033661,0.009025314650276332,-0.5889910497279247,-0.47169813958529405,0.12138791297151083,8.20875,4.9,NaCl
-1.040460533508444,1.9778842423192862,2.1438199106219678,2.503297500882678,-0.7237696321679115,-0.9080927840616833,33.67080000000001,0.5,HCl
-1.040460533508444,0.2602270009516913,-1.476049186895248,-0.5498481566822209,-0.47169813958529405,-0.9080927840616833,78.51545,0.5,HCl
-1.5767733229713105e-16,1.531568784789933e-16,-6.595055619598275e-16,-1.3906349155129701e-16,2.0490167862408804,0.12138791297151083,6.093500000000001,4.9,NaCl
-1.5767733229713105e-16,-0.5144027353513417,-1.3832320305486527,-1.3906349155129701e-16,-0.47169813958529405,-0.9080927840616833,90.48,0.5,HCl
0.11347727583102264,-0.19040542825416013,1.0300140344628244,0.0764381320490404,-0.47169813958529405,0.12138791297151083,42.0255,4.9,NaCl
-1.040460533508444,-0.1776071978282839,0.4731110963832527,-0.510705263636517,-0.47169813958529405,-0.9080927840616833,82.6049,0.5,HCl
-0.15281606478577736,-0.7080601694271,-0.009538116619042658,-0.5889910497279247,-0.47169813958529405,0.12138791297151083,3.02,4.9,NaCl
0.4685350633200893,-0.6004371554116069,0.1018424709968716,-0.49113381711366516,-0.19161870338238576,1.899581844210664,22.278049999999997,12.5,CPS
0.4685350633200893,-0.39273534742113714,0.6773088403457626,-0.21713356579373833,-0.47169813958529405,0.12138791297151083,57.87915,4.9,NaCl
-1.040460533508444,-0.00920942906675499,-1.0119634051622717,-1.3906349155129701e-16,-0.47169813958529405,-0.9080927840616833,81.87,0.5,HCl
0.4685350633200893,-0.7070497828145309,-1.5131760494338864,-0.7064197288650362,-0.47169813958529405,-0.9080927840616833,30.51,0.5,HCl
3.841584044466223,0.05545531413767212,0.1018424709968716,0.0764381320490404,2.0490167862408804,0.12138791297151083,48.1779,4.9,NaCl
-1.5767733229713105e-16,1.531568784789933e-16,-6.595055619598275e-16,-1.3906349155129701e-16,-0.7237696321679115,-0.9080927840616833,30.4325,0.5,HCl
0.5572995101923559,-0.40999611871919384,0.4731110963832527,-0.31499079840799793,2.0490167862408804,0.12138791297151083,33.365,4.9,NaCl
-0.06405161791351069,-0.6595616120237797,0.26891335242074316,-0.530276710159369,-0.47169813958529405,0.12138791297151083,4.58,4.9,NaCl
-1.040460533508444,-0.1776071978282839,-1.754500655935034,-1.3906349155129701e-16,-0.47169813958529405,0.12138791297151083,0.68,4.9,NaCl
0.11347727583102264,-0.6206448876629904,0.2874767836900622,-0.49113381711366516,-0.19161870338238576,1.899581844210664,82.017,12.5,CPS
0.024712828958755973,-0.4376133527960846,0.7886894279616765,-0.31499079840799793,2.0490167862408804,0.12138791297151083,46.312,4.9,NaCl
-0.24158051165804403,1.531568784789933e-16,-6.595055619598275e-16,-1.3906349155129701e-16,-0.47169813958529405,-0.9080927840616833,48.69,0.5,HCl
0.024712828958755973,1.531568784789933e-16,-6.595055619598275e-16,-1.3906349155129701e-16,-0.47169813958529405,-0.9080927840616833,66.3189,0.5,HCl
0.4685350633200893,-0.6004371554116069,0.1018424709968716,-0.49113381711366516,-0.47169813958529405,0.12138791297151083,35.33245,4.9,NaCl
0.11347727583102264,-0.6206448876629904,0.2874767836900622,-0.49113381711366516,2.0490167862408804,0.12138791297151083,34.775999999999996,4.9,NaCl
0.024712828958755973,-0.4376133527960846,0.7886894279616765,-0.31499079840799793,-0.19161870338238576,1.899581844210664,66.773,12.5,CPS
0.11347727583102264,1.531568784789933e-16,-6.595055619598275e-16,-1.3906349155129701e-16,-0.47169813958529405,0.12138791297151083,9.45,4.9,NaCl
-1.5767733229713105e-16,-0.7390453588792214,-0.8263290924690812,-0.6477053892964805,-0.19161870338238576,1.899581844210664,19.73,12.5,CPS
0.11347727583102264,-0.7690033219418974,-1.6245566370498004,-0.6868482823421843,2.0490167862408804,0.12138791297151083,95.12478000000002,4.9,NaCl
-1.5767733229713105e-16,-0.7185008310903148,-0.2879895856588285,-0.6085624962507766,-0.7237696321679115,-0.9080927840616833,57.22,0.5,HCl
-1.040460533508444,1.9778842423192862,2.1438199106219678,2.503297500882678,2.0490167862408804,0.12138791297151083,21.581550000000004,4.9,NaCl
3.841584044466223,0.05545531413767212,0.2874767836900622,0.0764381320490404,-0.19161870338238576,1.899581844210664,49.916199999999996,12.5,CPS
-0.24158051165804403,-0.40032671883690685,-6.595055619598275e-16,-1.3906349155129701e-16,-0.7237696321679115,-0.9080927840616833,59.313,0.5,HCl
-1.040460533508444,-0.00920942906675499,-1.0119634051622717,-1.3906349155129701e-16,-0.19161870338238576,1.899581844210664,57.92,12.5,CPS
-0.15281606478577736,-0.760219694323296,-0.8077656611997622,-0.6477053892964805,-0.7237696321679115,-0.9080927840616833,59.710339999999995,0.5,HCl
0.024712828958755973,-0.4376133527960846,0.7886894279616765,-0.31499079840799793,-0.47169813958529405,-0.9080927840616833,59.84299999999999,0.5,HCl
-1.5767733229713105e-16,1.531568784789933e-16,-1.3832320305486527,-0.6672768358193324,-0.47169813958529405,0.12138791297151083,-12.83,4.9,NaCl
-0.15281606478577736,-0.7080601694271,-0.009538116619042658,-0.5889910497279247,-0.19161870338238576,1.899581844210664,12.2,12.5,CPS
-0.24158051165804403,-0.40032671883690685,-6.595055619598275e-16,-1.3906349155129701e-16,-0.47169813958529405,0.12138791297151083,-19.5925,4.9,NaCl
-1.040460533508444,1.8094864735577574,0.1018424709968716,-1.3906349155129701e-16,-0.19161870338238576,1.899581844210664,94.04,12.5,CPS
-0.06405161791351069,1.531568784789933e-16,-1.1975977178554622,-1.3906349155129701e-16,-0.47169813958529405,-0.9080927840616833,93.62,0.5,HCl
0.11347727583102264,-0.6354807310908811,0.21322305861278587,-0.510705263636517,2.0490167862408804,0.12138791297151083,19.29305,4.9,NaCl
0.11347727583102264,1.531568784789933e-16,-6.595055619598275e-16,-1.3906349155129701e-16,-0.7237696321679115,-0.9080927840616833,31.86,0.5,HCl
0.4685350633200893,-0.02183926172386966,1.011450603193505,0.2721525972775596,-0.7237696321679115,-0.9080927840616833,88.6943,0.5,HCl
0.4685350633200893,-0.7070497828145309,-1.5131760494338864,-0.7064197288650362,-0.7237696321679115,-0.9080927840616833,40.55,0.5,HCl
